Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion
Gaming,"PS4 Naruto Shippuden Ultimate Ninja STORM 4 : Road to Boruto Reg 3 - Reg All USA",Jakarta Utara,275000,5,809,506,5,"kelengkapan sesuai. Game nya seru!. gaming terbaik.. Untuk kesekian kalinya beli dsni yang tentu aj selalu Memuaskan, Memuaskan dan Memuaskan... Intinya Seller : Responsif (Seller yang Ramah, Komunikatif bgt dah), Packing jg rapi bgt (Proteksi Untuk Pengiriman Sangat Terjaga), Barang yang Sesuai (Original Dong Pastinya), Proses Pengiriman yang Cepat, Terus Dapet lagi bonus Tumbler nya Luar Biasa Sekali, Thanks yh gan... Buat Lo Pada yang mau beli dsni, langsung aj, gk ush ragu2, sangat Recomended sekali, tidak akan Mengecewakan... Perfect, Mantap, Top Markotop, The Best Of The Best... Sekali lagi Thanks yh gan, Sukses Selalu dah ????????????????????????????",Positive,Love
Gaming,"PS4 Naruto Shippuden Ultimate Ninja STORM 4 : Road to Boruto Reg 3 - Reg All USA",Jakarta Utara,275000,5,809,506,5,"Barang sebenarnya sudah sampai tadi sore, cuman baru ta unboxing dan mainkan malam ini. Sukaaa! Recommended ni toko ????????????",Positive,Love
Gaming,"The Sims 4 + ALL DLC - PC Game - DL(GoogleDrive)",Bandung,50000,5,434,259,5,"panduan instal nya lengkap,gamenya bagus,sellernya fast respon mantap suksess terus",Positive,Happy
Gaming,"The Sims 4 + ALL DLC - PC Game - DL(GoogleDrive)",Bandung,50000,5,434,259,5,"Flash disknya sudah sampai dengan selamat. Packingnya aman bgt, rapi, dan game aman bisa dimainkan. Kayaknya dapet bonus game jg di dalamnya. Terima kasih kak! kelengkapan sesuai & Gamenya seru!",Positive,Love
Gaming,"The Sims 4 + ALL DLC - PC Game - DL(GoogleDrive)",Bandung,50000,5,434,259,5,"Recommended. Komunikasi lancar. Instruksi jelas. Game-nya gampang diinstall. Kapan-kapan ke sini lagi. Terima kasih!",Positive,Love
Gaming,"Microsoft Flight Simulator 2020 Premium Deluxe PC Original - DVD-DL120GB",Bandung,50000,5,239,180,5,"admin ditanya2 respon cpt dan ramah, barang cpt sampe,sampe dgn rapih.tata cara install lengkap dijelasin,sisanya dipandu.sangat sangat membantu dan baik adminnya,rekomended bgt. next pasti beli2 disini lg. puas bgt",Positive,Love
Gaming,"Microsoft Flight Simulator 2020 Premium Deluxe PC Original - DVD-DL120GB",Bandung,50000,5,239,180,5,"Puas lah, fast response. Cuman masih sering close sendiri, saking sibuk, belum sempat dicek. Recommended seller! gaming terbaik. Game nya seru!",Positive,Love
Gaming,"Microsoft Flight Simulator 2020 Premium Deluxe PC Original - DVD-DL120GB",Bandung,50000,5,239,180,5,"Alhamdulillah setelah 20 jam lebih total downloadnya, akhirnya bisa terbang juga. Agan seller sgt responsive terutama adminnya, guidance nya very clear. Semoga PMDG boeing 73X bisa segera release ya...",Positive,Happy
Gaming,"Microsoft Flight Simulator 2020 Premium Deluxe PC Original - DVD-DL120GB",Bandung,50000,5,239,180,5,"mantap sekali broooo, penjual ramah, sabar dan jika ada masalah pasti ditangani. ARIGATOOO??",Positive,Love
Gaming,"Nintendo Switch Overcooked Special Ed + Overcooked 2 (Eur / English)",Jakarta Utara,499000,5,107,47,5,"pengiriman cepat dan packing sangat rapi walau hanya beli 1 item saja. Rekom bgt gaes",Positive,Love
Gaming,"Nintendo Switch Overcooked Special Ed + Overcooked 2 (Eur / English)",Jakarta Utara,499000,5,107,47,5,"respon cepat pengiriman cepat, sampai dengan baik dan bisa dimainkan",Positive,Happy
Gaming,"STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru",Jakarta Barat,50000,4.9,3350,1248,5,"barangnya bagus banget. semoga aweet. kalo aweet gua bakalan beli lagi dimari buat cadangaan",Positive,Love
Gaming,"STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru",Jakarta Barat,50000,4.9,3350,1248,5,"Beli satu stik PS2, Alhamdulillah sampai dengan keadaan baik. Bahkan packingnya pun juga pakai bubble wrap, rapi. Saat ini stik PS2nya sudah saya coba pakai selama kurang lebih 3minggu lebih, stik nya berfungsi dengan normal dan baik saja. DENGAN CATATAN saya pakai buat main game yg ringan saja. Seperti misalnya bukan game yg bertipe membutuhkan ritme kecepatan menggerakkan analog dan juga bukan menekan tombol yg keras dan berkali(Misalnya game fighting). Hanya saya gunakan buat main game bertipe casual saja. Itu saja, terimakasih.",Positive,Happy
Gaming,"STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru",Jakarta Barat,50000,4.9,3350,1248,5,"Build quality cakep,,stik normal smua,,pengiriman gak sampai 24jam,,??????recomended bgt",Positive,Love
Gaming,"PS4 Cyberpunk 2077 (R3/English)",Jakarta Utara,499000,5,1017,712,5,"Selalu puas dgn pelayanan seller, pengirimannya cpt dan harga kompetitif...serta mumpung lg ada update next gen",Positive,Happy
Gaming,"PS4 Cyberpunk 2077 (R3/English)",Jakarta Utara,499000,5,1017,712,5,"pelayanan mantap...langsung kirim dan sampainya cepet banget,packingnya juga ok banget??????",Positive,Love
Gaming,"PS4 Cyberpunk 2077 (R3/English)",Jakarta Utara,499000,5,1017,712,5,"mantap, terima kasih seller. order kemarin sore, 24 jam sudah tiba k daerah garut. barang sesuai deskripsi",Positive,Happy
Gaming,"Sup Gameboy Game Console 3 Inch 400 Games Retro FC Gamebox Classic - Biru",Jakarta Barat,69100,4.6,3285,746,5,"barangnya mantabs bingit,,,tokonya recommended banget,,,",Positive,Love
Gaming,"Sup Gameboy Game Console 3 Inch 400 Games Retro FC Gamebox Classic - Biru",Jakarta Barat,69100,4.6,3285,746,4,"barang bagus cm ternyata kecil gk seperti yg di bayangin, tp anak q suka, cm yg kecewa kabel chargernya gk ada",Positive,Love
Gaming,"Sup Gameboy Game Console 3 Inch 400 Games Retro FC Gamebox Classic - Biru",Jakarta Barat,69100,4.6,3285,746,4,"lcd nya kurang bagus...lumayan buat hiburan tapi layarnya kecil...kabel casan berfungsi tapi ga dikasih colokannya..semoga amanah terus gan..",Positive,Happy
Gaming,"Kabel USB / Kabel Charger Stik/ Stick PS3 OP - 30cmdata+charge",Kota Tangerang,7480,4.8,1137,338,5,"barang sesuai pesanan..udh di coba oke...packing rapih..mksh..",Positive,Happy
Gaming,"Nintendo Switch Zelda BOTW Breath of The Wild",Jakarta Selatan,599000,5,449,228,5,"Mantapp, paling terjangkau diantara seller lain, bener bener baru, sudah dimainkan tidak ada masalah",Positive,Happy
Gaming,"Nintendo Switch Zelda BOTW Breath of The Wild",Jakarta Selatan,599000,5,449,228,5,"packing oke bgt, gak asal plastik doang tp ada buble + dus cokpat , kasetnya oke tp sayang gak ada kertas manual nya",Positive,Happy
Gaming,"Nintendo Switch Zelda BOTW Breath of The Wild",Jakarta Selatan,599000,5,449,228,5,"game lancar, kondisi box dan game cartridges mulus, pengiriman super cepat, seller yg super responsive, thanks gan recommended bgt beli game disini",Positive,Love
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Jakarta Barat,18000,4.9,17200,7901,5,"Produk dan Layanan Bagus serta terpercaya",Positive,Happy
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Jakarta Barat,18000,4.9,17200,7901,5,"Seller fast respon. Pengiriman super cepat",Positive,Happy
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Jakarta Barat,18000,4.9,17200,7901,4,"kemasannya bagus , kualitas nya bagus , kabelnya tebal , suka warna nya biru muda, semoga awet . terima kasih seller ??",Positive,Happy
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Jakarta Barat,18000,4.9,17200,7901,4,"bagus ori banget dan cepat pengiriman barang nya thanks",Positive,Happy
Phones and Tablets,"Vention Kabel Data Micro Usb 3A Fast Charging Quick Charge Android - COL Black, 0.25m",Jakarta Barat,18000,4.9,17200,7901,3,"pesen 2 kabel data..1 sesuai deskripsi tapi 1 lagi barang lain... packing aman. pengiriman cepat yang nyiapin barang kurang teliti.. overall ok lah..",Positive,Happy
Phones and Tablets,"MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11",Jakarta Utara,145000,4.9,1813,984,5,"Pemasangan mudah karena aksesoris pembantunya lengkap, produk juga sesuai ekspektasi",Positive,Happy
Phones and Tablets,"MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11",Jakarta Utara,145000,4.9,1813,984,5,"produk bagus, enak buat dipake nulis??",Positive,Happy
Phones and Tablets,"MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11",Jakarta Utara,145000,4.9,1813,984,4,"Permukaan screen guard agak kasar. Tisu basah nya sdh kering, packing aman dan pengiriman cepat",Positive,Happy
Phones and Tablets,"MILS Paperlike Matte Anti Gores iPad 8 10.2 Pro 11 Air 3 10.5 4 10.9 - iPad 10.9/11",Jakarta Utara,145000,4.9,1813,984,4,"produk ok. cuman teksturnya terlalu kasar. overall Positive. thanks seller",Positive,Happy
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Jakarta Barat,9499000,5,2383,1460,5,"Barangnya original ??. Berfungsi dengan baik.",Positive,Happy
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Jakarta Barat,9499000,5,2383,1460,5,"IMEI terdaftar di Kemenperin Barangnya original ?? Penjualnya ramahbanget Barangnya mulus Proses pesanan cepat Berfungsi dengan baik Packaging rapi Ada garansi iBox",Positive,Happy
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Jakarta Barat,9499000,5,2383,1460,4,"Saat unit ada masalah seller bersedia membantu mengatasi. Terima kasih banyak.",Positive,Happy
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Jakarta Barat,9499000,5,2383,1460,4,"Barangnya original ??. Ada garansi iBox. IMEI terdaftar di Kemenperin. Masih ada greenpeel. Barangnya mulus. Sinyal aman. Berfungsi dengan baik.",Positive,Happy
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",Jakarta Barat,9499000,5,2383,1460,3,"Overall puas, cuman sayang salah kirim warna",Positive,Happy
Phones and Tablets,"Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu",Jakarta Pusat,3034000,5,4525,1815,5,"Barangnya original ??. Ada garansi resmi. Kelengkapan sesuai. Kemasan disegel. Warna sesuai pesanan. Spesifikasi sesuai . Suara jernih. Berfungsi dengan baik. Barangnya mulus. Kamera tajam. Proses pesanan cepat. Packaging rapi. Packaging aman ??. Respon penjualnya top. Penjualnya ramah banget. Baterai awet.",Positive,Happy
Phones and Tablets,"Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu",Jakarta Pusat,3034000,5,4525,1815,5,"Barangnya original ??. Kemasan disegel. Proses pesanan cepat. Respon penjualnya top.",Positive,Happy
Phones and Tablets,"Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu",Jakarta Pusat,3034000,5,4525,1815,4,"barang ori, bagus, sesuai pesanan. packing rapih, buble wrap tebel, jadi barang aman. hanya terkendala di jasa pengiriman,",Positive,Happy
Phones and Tablets,"Xiaomi Redmi Note 10s 8/128 GB Garasni Resmi - Abu-abu",Jakarta Pusat,3034000,5,4525,1815,4,"Kemasan disegel. Spesifikasi sesuai . Warna sesuai pesanan.",Positive,Happy
Phones and Tablets,"Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus",Jakarta Selatan,13500,4.8,3122,1459,5,"Super kereen seller deh ini. Terima kasih bantuannya",Positive,Love
Phones and Tablets,"Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus",Jakarta Selatan,13500,4.8,3122,1459,5,"Mantap sangat bermanfaat",Positive,Happy
Phones and Tablets,"Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus",Jakarta Selatan,13500,4.8,3122,1459,4,"pencongkel nya ringkih sekali pakai patah, overall sesuai harga",Positive,Happy
Phones and Tablets,"Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus",Jakarta Selatan,13500,4.8,3122,1459,4,"Recommended seller. fast respons, kualitas barang cukup, sesu�i harga. terimakasih",Positive,Happy
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 5",Jakarta Selatan,189000,4.6,1708,771,5,"Touch screen lancar. Layar sensitif. Respon penjualnya top.",Positive,Happy
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 6",Jakarta Selatan,189000,4.6,1708,771,5,"Penjualnya ramah banget Proses pesanan cepat Layar sensitif. Packaging rapi Touch screen lancar Ada garansi toko",Positive,Happy
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 7",Jakarta Selatan,189000,4.6,1708,771,4,"Brang sampe walau agak lama terimkasih",Positive,Happy
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 8",Jakarta Selatan,189000,4.6,1708,771,4,"Orderan sesuai dan kualitasnya juga ok. Pengiriman tidak terlalu lama.",Positive,Happy
Phones and Tablets,"USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam",Kota Tangerang,175000,4.9,13000,7323,5,"makasih. barang sudah mendarat dengan selamat",Positive,Happy
Phones and Tablets,"USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam",Kota Tangerang,175000,4.9,13000,7323,5,"Barang sesuai pesanan, packing rapi, pas dicoba ok buat isi ulang dn charge, pengiriman sesuai estimasi..",Positive,Happy
Phones and Tablets,"USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam",Kota Tangerang,175000,4.9,13000,7323,4,"Mantap benar deh gak rugi dah beli disini cepat sampai dengan selamat barangnya langsung bisa digunakan",Positive,Happy
Phones and Tablets,"USAMS PB56 Power Bank Lanyard 10000mAh DUAL USB 2.1A - Hitam",Kota Tangerang,175000,4.9,13000,7323,4,"mantap sesuai. respon cepat. semoga awet",Positive,Happy
Phones and Tablets,"KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam",Jakarta Pusat,540000,4.8,6905,3350,5,"hampir sempurna, packing nya doang yg kurang aman dr benturan",Positive,Happy
Phones and Tablets,"KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam",Jakarta Pusat,540000,4.8,6905,3350,5,"penjual sangat fast respon, dan dari proses sampai pengiriman juga cepat. pelayanan dan produk sangat memuaskan.",Positive,Love
Phones and Tablets,"KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam",Jakarta Pusat,540000,4.8,6905,3350,5,"pengiriman cepat, power banknya berfungsi baik, mudah 2 awet. mantap",Positive,Happy
Phones and Tablets,"KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam",Jakarta Pusat,540000,4.8,6905,3350,4,"Barang oke .. recomended seller dah ..",Positive,Love
Phones and Tablets,"KIVEE 10000mAh power bank cepat dengan indikator LED - Hitam",Jakarta Pusat,540000,4.8,6905,3350,4,"pengiriman telat sehari, tapi barangnya bagus",Positive,Happy
Phones and Tablets,"Createkat Katfit Watch Band SPO2 Tracker - Biru",Kab. Tangerang,999999,4.8,1464,1111,5,"Orderan sdh dterima dgn baik, fungsi sangat baik, respon dan pengiriman sangat cepat, terima kasih",Positive,Happy
Phones and Tablets,"Createkat Katfit Watch Band SPO2 Tracker - Biru",Kab. Tangerang,999999,4.8,1464,1111,5,"Baru coba satu... Sip... Mantul.. Mudah mudahan yg satunya jg berfungsi sesuai deskripsi. Thanks Gan...",Positive,Happy
Phones and Tablets,"Createkat Katfit Watch Band SPO2 Tracker - Biru",Kab. Tangerang,999999,4.8,1464,1111,4,"barang sangat bagus...pengiriman baik. Smg awett",Positive,Happy
Phones and Tablets,"Createkat Katfit Watch Band SPO2 Tracker - Biru",Kab. Tangerang,999999,4.8,1464,1111,4,"barang sampai dan sesuai harapan.",Positive,Happy
Phones and Tablets,"XIAOMI 1more Omthing E-Joy Smart Watch - Hitam",Jakarta Barat,279000,4.8,249,104,5,"Ada garansi resmi. Barangnya original ??. Baterai awet. Fitur mudah digunakan. Penjualnya ramah banget.",Positive,Happy
Phones and Tablets,"XIAOMI 1more Omthing E-Joy Smart Watch - Hitam",Jakarta Barat,279000,4.8,249,104,5,"Packaging aman ??. Packaging rapi. Proses pesanan cepat. Barangnya original ??.",Positive,Happy
Phones and Tablets,"XIAOMI 1more Omthing E-Joy Smart Watch - Hitam",Jakarta Barat,279000,4.8,249,104,4,"Respon penjualnya top.",Positive,Happy
Phones and Tablets,"XIAOMI 1more Omthing E-Joy Smart Watch - Hitam",Jakarta Barat,279000,4.8,249,104,4,"sesuai deskripsi...barang sampai dgn keadaan baikPackaging aman ??. Respon penjualnya top. Barangnya original ??.",Positive,Happy
Phones and Tablets,"Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE",Jakarta Barat,1725000,5,3760,1682,5,"Original Amazon ?? Proses pesanan cepat Packaging aman ?? Packaging rapi Respon penjualnya top Gampang dibawa-bawa Enak buat baca",Positive,Happy
Phones and Tablets,"Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE",Jakarta Barat,1725000,5,3760,1682,5,"Gampang dibawa-bawa. Muat banyak buku. Enak buat baca. Packaging aman ??. Packaging rapi.",Positive,Happy
Phones and Tablets,"Amazon Kindle Paperwhite 10th Gen EBook Reader Waterproof 8GB Ads - TWILIGHT BLUE",Jakarta Barat,1725000,5,3760,1682,5,"Proses pesanan cepat,Packaging aman ,Packaging rapi",Positive,Happy
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",Jakarta Pusat,9710000,4.9,1806,1171,5,"Barang Ori, bagus, masih segel, sejauh ini berfungsi dengan baik",Positive,Happy
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",Jakarta Pusat,9710000,4.9,1806,1171,5,"Nomor seri terdaftar. Barangnya original ??. Berfungsi dengan baik. Packaging aman ??.",Positive,Happy
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",Jakarta Pusat,9710000,4.9,1806,1171,5,"iPad ketiga yang dibeli di seller ini dan selalu memuaskan. Bisa mengakomodir pembelian yang mendadak dan minta dikirim langsung besokannya. Highly recommended..",Positive,Love
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",Jakarta Pusat,9710000,4.9,1806,1171,4,"Produk diterima dengan baikk, sayangnya box banyak yang penyok, kalau bisa tambahkan opsi tambah bubble wrap, tidak apa2 tambah biaya agar buyer menerima box dalam keadaan sempurna",Positive,Happy
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,5,"mantul boskuhhh barang istimewa",Positive,Love
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,5,"Kualitasnya bagus. Berfungsi dengan baik.",Positive,Happy
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,5,"Kakinya gampang diatur. Berfungsi dengan baik. Kualitas sesuai harga.",Positive,Happy
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,5,"Berfungsi dengan baik. Kualitas sesuai harga. Penjualnya ramah banget. Proses pesanan cepat. Respon penjualnya top.",Positive,Happy
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,4,"Build kokoh. Kakinya gampang diatur. Berfungsi dengan baik. Berfungsi dengan baik.",Positive,Happy
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,4,"Penjualnya ramah . Respon penjualnya bagus.Proses pesanan cepat.",Positive,Happy
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",Kab. Tangerang,110000,4.7,8821,2533,4,"pengiriman nya cepet tapi packing nya gak aman banget soalnya cuman dipacking sama plastik tanpa bubble wrap maupun kardus tapi over all bagus sih ini juga dapet gratis dari Tokopedia terimakasih tokopedia",Positive,Happy
