Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,review_jawa_ngoko
Household,Jam Meja Digital Alarm LED Mirror Clock - Putih-Putih,Jakarta Utara,98000,4.9,917,510,5,"Produknya bagus, pengiriman cepat (fast respost). Saran aja bagi pembeli klau buka pelastik pembungkus kaca jamnya pelannya. Overall this store are Positive. Thank you",Positive,Happy,"Produk apik, pengiriman cepet (fast respon). Saran kanggo sing tuku yen mbukak plastik pembungkus kaca jam pelan-pelan. Sakabehe toko iki positif. Matur suwun"
Household,Jam Meja Digital Alarm LED Mirror Clock - Putih-Putih,Jakarta Utara,98000,4.9,917,510,5,"barang bagus sesuai deskripsi, tinggal setting sesuai kertas petunjuk. pengiriman cuma sehari pdahal jkt-sby. kalo mati, bakal ke reset ulang. mantap",Positive,Happy,"barang apik sesuai deskripsi, tinggal setel manut kertas petunjuk. pengiriman mung sedina sanajan jkt-sby. yen mati, bakal reset ulang. mantap"
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,Jakarta Barat,219000,4.8,615,390,5,"wekernya bagus, gampang settingnya ( baca petunjuk jangan males ) RGB lightingnya juga masuk di body warna hitamnya, barangnya irit space, dan yang paling penting angka di LED nya gampang kebaca ( waktu terang )",Positive,Happy,"wekernya apik, gampang setel (waca petunjuk aja males). RGB lighting nyatu karo warna irenge, barang irit papan, lan paling penting angka LED gampang maca (nalika padhang)"
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,Jakarta Barat,219000,4.8,615,390,5,bagus nih..sensor nya ok bgt. pilihan suara utk alarm jg oke lah.. akirnya dpt alarm clock yg sesuaiiii,Positive,Love,apik iki.. sensor oke banget. pilihan swara alarm uga oke lah.. pungkasane entuk alarm clock sing pas banget
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,Jakarta Barat,219000,4.8,615,390,5,ahannya bagus. model juga unik. cakep. adminnya sangat ramah serta cepat responnya. terima kasih triple W official ??,Positive,Happy,bahane apik. model unik. cakep. admin ramah banget lan cepet respon. matur suwun triple W official ??
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,Jakarta Barat,219000,4.8,615,390,5,jam digital Unik ini lebih ke fungsi alaram yg lengkap.. syg tdk ad fungsi penunjuk tgl.bln dan tahun. petunjuk di deskripsi sangat membantu permudah mengenal fungsi2 jam alarm ini.. respon penjual dan pengiriman cepat.. thanks..,Positive,Happy,"jam digital unik iki luwih kanggo fungsi alarm lengkap.. sayang ora ana fungsi nuduhke tanggal, wulan, lan taun. petunjuk ing deskripsi mbantu banget ngerteni fungsi jam alarm iki.. respon penjual lan pengiriman cepet.. thanks.."
Household,UCHII Air Diffuser Aroma Therapy w/ Electric Night Bluetooth Speaker,Kota Tangerang,745000,4.9,382,164,5,"pengiriman cepat, packing rapi dan aman (kardus packing tebal plus bubble wrap). barang sudah dicoba dan semua berfungsi dengan baik. thank you so much seller ??",Positive,Happy,"pengiriman cepet, packing rapi lan aman (kardus packing kandel plus bubble wrap). barang wis dicoba lan kabeh fungsi kanthi apik. thank you so much seller ??"
Household,UCHII Air Diffuser Aroma Therapy w/ Electric Night Bluetooth Speaker,Kota Tangerang,745000,4.9,382,164,5,"begitu datang ini langsung dicobain, semua berfungsi baik. saya suka karena mist-nya lembut, dan modelnya itu lho keren banget! puas dan semoga awet. respon, proses, pengiriman toko cepat, dan kemasan aman. terima kasih banyak untuk bonusnya ya",Positive,Love,"bareng tekan langsung dicoba, kabeh fungsi apik. aku seneng amarga mist-nya alus, lan modelku keren banget! puas lan muga awet. respon, proses, pengiriman toko cepet, lan kemasan aman. matur suwun banget bonusne ya"
Household,UCHII Air Diffuser Aroma Therapy w/ Electric Night Bluetooth Speaker,Kota Tangerang,745000,4.9,382,164,5,akhirnya kesampaian dpat produk ini dengan harga yang pas. barangnya juga memuaskan. desain sangat unik. sangat cocok buat relaxing.. terima kasih.,Positive,Happy,pungkasane kesampaian entuk produk iki kanthi rega pas. barang uga nyenengake. desain unik banget. pantes banget kanggo santai.. matur suwun.
Household,UCHII Air Diffuser Aroma Therapy w/ Electric Night Bluetooth Speaker,Kota Tangerang,745000,4.9,382,164,5,"puas sekaliii dpt harga flash sale. semua berfungsi sesuai deskripsi. disfuser bbrp tetes aja, harummm",Positive,Happy,"puas banget entuk rega flash sale. kabeh fungsi miturut deskripsi. diffuser sawetara tetes wae, harummm"
Household,ARAMI Mini Humidifier TV Design Colorful w/ Cute Doll Pelembab Ruangan - Hijau,Kota Tangerang,269000,4.9,234,134,5,barang sampai dgn baik. tidak ada cacat. ternyata barangnya kecil juga tp ttep memuaskan. dan bekerja juga dgn baik.,Positive,Happy,barang tekan kanthi apik. ora ana cacat. ternyata barang cilik uga tapi tetep nyenengake. lan uga fungsi apik.
Household,ARAMI Mini Humidifier TV Design Colorful w/ Cute Doll Pelembab Ruangan - Hijau,Kota Tangerang,269000,4.9,234,134,5,"Lucuu bangett.. Pengirimannya cepat, sellernya responsif banget.. Subuh2 di chat jg dijawab soalnya aku liat ini uda dr malam banget sih.. Kirain bakal baru dijawab agak siang.. Trnyata subuh uda dijawab?? informatif banget.. Ngsh tau klo dikasih oil agak berkabut.. Kirain bakal lbh berkabut dr ini.. Trnyata kabutnya cm kyk difoto.. Seneng deh.. Lampunya jg terang klo di tmpt gelap ?? makasihh yaa",Positive,Love,"lucuuu banget.. kiriman cepet, seller responsif banget.. subuh pisan di chat uga dijawab soale aku ndelok iki wis saka bengi banget.. kira bakal dijawab awan.. eh subuh wis dijawab?? informatif banget.. ngandhani nek diwenehi oil rada mbentuk kabut.. kira bakal luwih kabut saka iki.. ta kabut mung kaya ing foto.. seneng deh.. lampune uga padhang yen ing panggonan peteng ?? makasih yaa"
Household,ARAMI Mini Humidifier TV Design Colorful w/ Cute Doll Pelembab Ruangan - Hijau,Kota Tangerang,269000,4.9,234,134,5,"Sumpah ini bagus, keren.. Packing rapi bgt, product aman.. Sdh di test berfungsi, cloud nya bnyk & ga basah, ga ada noise, filter dpt 2 pc.. Pake battery jd praktis ditaro dmn aja.. TOP, thanks seller..",Positive,Love,"sumpah iki apik, keren.. packing rapi banget, produk aman.. wis dites fungsi, cloud akeh & ora teles, ora ana noise, filter entuk 2 pcs.. pakai batere dadi praktis ditaruh ing endi wae.. TOP, thanks seller.."
Household,"Gorden Blackout Polos Minimalis Gordeng Sapron Tirai Pintu Jendela - abu tua, L130cm x T150cm",Kota Bandung,95000,4.9,7257,2109,5,"bahannya bagus , jahitan rapi , tebal tdk menerawang, udah 3x beli di toko ini dan hasilnya memuaskan ,respon penjual cepat dan kiriman jg cepat",Positive,Happy,"bahane apik, jahitan rapi, kandel ora tembus, wis tuku 3x ing toko iki lan asil nyenengake, respon penjual cepet lan kiriman uga cepet"
Household,"Gorden Blackout Polos Minimalis Gordeng Sapron Tirai Pintu Jendela - abu tua, L130cm x T150cm",Kota Bandung,95000,4.9,7257,2109,5,"pengiriman cpt, produknya bagus, bahannya tebal tidak menerawang, warnanya juga bagus, puas pokoknya, sukses buat tokonya",Positive,Happy,"pengiriman cepet, produke apik, bahane kandel ora tembus, warnane uga apik, puas pokokne, sukses terus tokone"
Household,"Gorden Blackout Polos Minimalis Gordeng Sapron Tirai Pintu Jendela - abu tua, L130cm x T150cm",Kota Bandung,95000,4.9,7257,2109,5,"Harga terjangkau!. Recomended. Warna sesuai. pengiriman cepat, bener2 blackout, tambah sukses tokonya, saya sudah pesan satu lagi buat disebelahnya ??????",Positive,Love,"Regane terjangkau!. Recomended. Warna pas. pengiriman cepet, bener-bener blackout, tambah sukses tokone, aku wis pesen siji maneh kanggo sisih liyane ??????"
Household,Bantal Alas Duduk Silikon Gel Empuk Kualitas Premium Perlengkapan Ruma - Hitam,Kota Tangerang,98000,4.9,3817,2233,5,"Awal nya ragu, maza sih dgn harga segitu produk yg di tawarkan bs mantap,Apalagi sy org ny sangat selektif dlm memilih produk utk di beli Begitu paket mendarat, sy lgsg unboxing, Ternyta di luar ekpetasi sy, Produk benar-benar sangat berkualitas,????, Gel nya sangat lembut, sangat nyaman saat duduk, Duduk lama ga sakit, Lebar ny juga mantap?????? NO ENDORSE ya, Ini benar murni sy sebagai pembeli, Jangan ragu untuk membeli di lapak penjual ini, sangay REKOMEN BANGET??????",Positive,Love,"wiwitane ragu, ta ki regane sak ngono produk sing ditawakake bisa mantap, apalagi aku wong sing banget selektif njupuk produk kanggo dibeli. Bar papi wis teka aku langsung unboxing, ternyata metu saka ekspektasi, produk pancen kualitas banget,????, gel alus banget, nyaman banget nalika lungguh, lungguh suwe ora sakit, lebara juga mantap?????? NO ENDORSE yo, iki murni aku pembeli. Aja ragu tuku nang lapak iki, banget REKOMEN BANGET??????"
Household,Bantal Alas Duduk Silikon Gel Empuk Kualitas Premium Perlengkapan Ruma - Hitam,Kota Tangerang,98000,4.9,3817,2233,5,"barang diterima dg aman...udah di tes duduk, pake dimobil..nyaman. dan kualitasnya bagus dan tebal...dulu pembelian pertama di toko ini juga 1 tahunan yg lalu..danvalas duduk silikonnya yg lama, masih tebal sama seperti barunya. rekomendasi bgt buat yg nyari alas duduk silikon..silakan mampir di toko ini, seller juga fast respon.",Positive,Love,"barang ditampa aman... wis dites lungguh, nganggo mobil.. nyaman. lan kualitas apik lan kandel... tuku pertama ing toko iki uga setahun kepungkur.. lan alas lungguh silikon sing lawas, isih kandel padha kaya anyar. rekomendasi banget kanggo sing golek alas lungguh silikon.. ayo mampir toko iki, seller uga cepet respon."
Household,Bantal Alas Duduk Silikon Gel Empuk Kualitas Premium Perlengkapan Ruma - Hitam,Kota Tangerang,98000,4.9,3817,2233,5,"Baru dicoba untuk alas duduk beberapa jam, so far lumayan nyaman tapi masih belum terbiasa. Selain empuk, juga bikin posisi duduk jadi tambah tinggi.",Positive,Happy,"Baru dicoba minangka alas lungguh sawetara jam, sejauh iki lumayan nyaman tapi durung biasa. Saliyane empuk, uga nggawe posisi lungguh tambah dhuwur."
Household,Polo City Tas Koper Hardcase size 24 inch - 072 - Blue Navy,Jakarta Barat,772500,4.8,1883,1146,5,"Alhamdulillah barang diterima dlm keadaan baik, cuma lecet dikit tpi gak ngaruh, dianter pakai mobil juga, Rekomended. warna sesuai. HArga terjangkau.",Positive,Happy,"Alhamdulillah barang ditampa ing kondisi apik, mung lecet sedikit tapi ora ngaruh, diantar nganggo mobil uga, Rekomended. warna pas. Regane terjangkau."
Household,Polo City Tas Koper Hardcase size 24 inch - 072 - Blue Navy,Jakarta Barat,772500,4.8,1883,1146,5,"HArga terjangkau. Rekomended. warna sesuai. pengiriman cepat cm 2hari sampe fast respon dr seller, kondisi barang utuh bagus warna nya cantikk banget kurirnya jg baik.. nelp smpe 4x mastiin alamatnya... tq seller fotonya gada.. adanya video. jdi aku ss dr video..",Positive,Love,"Regane terjangkau. Recomended. warna pas. pengiriman cepet mung 2 dina teka fast respon saka seller, kondisi barang utuh apik warnane ayu banget kurir uga apik.. nelpon nganti 4x mastiin alamat... makasih seller fotone ora ana.. mung video. jadi aku screenshot saka video.."
Household,Polo City Tas Koper Hardcase size 24 inch - 072 - Blue Navy,Jakarta Barat,772500,4.8,1883,1146,5,"Puas banget.. Dengan harga segini worth it banget sih. Respon penjual juga baik. Order pagi, siang udh sampe pake kurir instan. Recommended! ????????????",Positive,Love,"puas banget.. karo regane iku worth it banget. respon penjual uga apik. order esuk, awan wis tekan nganggo kurir instan. Recommended! ????????????"
Household,COPPER Tas Gadget Powerbank Waterproof / Travel Organizer Large - Hitam,Jakarta Barat,200000,4.9,6102,4099,5,"Pengiriman sesuai estimasi. Kemasan paket bagus n rapi. Tas gadget ditrima dlm kondisi baik, tidak ada yg rusak. Kualitas produk bagus. Bentuk, warna n ukuran sesuai deskripsi.",Positive,Happy,"Pengiriman sesuai estimasi. Kemasan paket apik lan rapi. Tas gadget ditrima kondisi apik, ora ana sing rusak. Kualitas produk apik. Bentuk, warna, lan ukuran pas karo deskripsi."
Household,Travel Organizer - Kantong Plastik Pouch Zipper Bag Transparan Tebal - 18 x 20,Jakarta Barat,825,4.9,50011,530,5,Ok nih seal tutup nya juga kuat pas di pencet2 utk keluarin angin dari kantong gak kebuka. Harga murah pula.,Positive,Happy,Ok iki segel tutup uga kuwat pas dipencet-pencet kanggo ngeculake angin saka kantong ora kebuka. Regane murah uga.
Household,Over Steker Adaptor Kaki 3 ke 2 Travel Adapter Colokan Universal Swit,Jakarta Pusat,5500,4.7,344,75,5,"ok barangnya, walau keliatan plastiknya agak murahan, tapi fungsinya cukup baik buat over steker adaptor kabel laptop",Positive,Happy,"ok barang, sanajan katon plastik rada murah, tapi fungsine cukup apik kanggo over steker adaptor kabel laptop"
Household,Tineco Deodorizing and Cleaning Solution Cairan Pel Pembersih Lantai,Kota Tangerang,219000,5.0,4069,1266,5,"Puas sekali dengan seller tineco. Sangat fast response, barang yg dikirimkan jg dengan quality baik. Proper :)",Positive,Love,"Puas banget karo seller tineco. Cepet respon, barang sing dikirim uga kualitas apik. Proper :)"
Household,Tineco Deodorizing and Cleaning Solution Cairan Pel Pembersih Lantai,Kota Tangerang,219000,5.0,4069,1266,5,"Packingnya BEST banget deh pokoknya aman. Kotak juga di double in, ada sterofoam didalam kotak jadi botol aman.",Positive,Love,"Packing paling apik pokoke aman. Kothak digandhengne, ana sterofoam nang njero kothak dadi botol aman."
Household,Tineco Deodorizing and Cleaning Solution Cairan Pel Pembersih Lantai,Kota Tangerang,219000,5.0,4069,1266,5,"Produk sangat bagus utk lantai marmer, dan parket. Lantai lgsg bersih dan kinclong. Penggunaan juga hemat.",Positive,Love,Produk apik kanggo lantai marmer lan parket. Lantai langsung bersih lan kinclong. Pemakaian juga hemat.
Household,Tineco Deodorizing and Cleaning Solution Cairan Pel Pembersih Lantai,Kota Tangerang,219000,5.0,4069,1266,5,Harganya ok banget dengan keiritan solution tineco ini. Lantai jd keset bersih dan wanginya ga lebay. Mantap,Positive,Happy,Regane oke banget karo keiritan solution tineco iki. Lantai dadi keset bersih lan wangine ora lebay. Mantap
Household,Kent Microfiber Duster / Kemoceng KT-300E - 300E,Jakarta Utara,35000,4.8,1516,597,5,"bagus halus, ringan, teleskopik gagangnya jadi terasa kurang kokoh dibanding gagang biasa.",Positive,Happy,"apik alus, entheng, gagang teleskopik nggawe kerasa kurang kokoh dibandhingkan gagang biasa."
Household,Kent Microfiber Duster / Kemoceng KT-300E - 300E,Jakarta Utara,35000,4.8,1516,597,5,"lembut banget, bagus, pegannya juga nyaman. bobotnya sedang ngga berat juga ngga yg ringan2 banget",Positive,Happy,"alus banget, apik, gagange uga nyaman. bobote sedeng ora abot uga ora entheng banget"
Household,Tempat Sampah Nerdic Dan Tutup/Tempat Sampah Bentuk Berlian - Merah Muda,Kota Tangerang,47000,4.9,177,66,5,"Bahan plastiknya bagus banget, emang the best quality dah Polypropylene?? terus warnanya lucuuu??",Positive,Love,"Bahan plastik apik banget, emang kualitas paling oke Polypropylene?? terus warnane lucu??"
Household,Tempat Sampah Nerdic Dan Tutup/Tempat Sampah Bentuk Berlian - Merah Muda,Kota Tangerang,47000,4.9,177,66,5,"Proses cepat, paket dikemas dengan baik dan sampai dengan aman. Desain dan warna cantik dan minimalis, tidak boros tempat dan cocok untuk di kamar tidur.",Positive,Happy,"Proses cepet, paket dikemas apik lan tekan aman. Desain lan warna ayu lan minimalis, ora nyita papan lan cocok kanggo kamar turu."
Household,Lemari Plastik Pakaian DIY / Wardrobe / Rak Baju Animal Character - 8 Cube + 4 Rak,Jakarta Barat,596000,4.6,2353,1409,5,"Keren, Sampai Langsung Pasang, jepitannya kelebihan satu, Lemari Gampang dirakit, Warna sesuai, Kualitas Ok, Kokoh. mantap mantap",Positive,Happy,"Keren, wis langsung dipasang, klipane kelebihan siji, lemari gampang dirakit, warna pas, kualitas ok, kokoh. mantap-mantap"
Household,RB-C158 Kotak Sepatu Lipat Transparan Tebal ShoesStorage Box Organizer - Rak PUTIH,Kota Tangerang,6385,4.7,120294,7211,5,"Ngerakit nya susah2 gampang, Alhamdulillah cakeb.. Produk Sesuai. Tq seller, tq tokped",Positive,Love,"Ngerakit angel-angel gampang, alhamdulillah cakep.. Produk cocog. Matur suwun seller, matur suwun tokped"
Household,RB-C158 Kotak Sepatu Lipat Transparan Tebal ShoesStorage Box Organizer - Rak PUTIH,Kota Tangerang,6385,4.7,120294,7211,5,"Barangnya bagus dengan harga yang bisa dibilang murah ya ini. Sangat recomended membeli rak ini, karena sepatu jadi tidak gampang berdebu.",Positive,Happy,"Barang apik karo rega sing bisa dibilang murah ya iki. Sangat rekomended tuku rak iki, amarga sepatu dadi ora gampang kebleder"
Household,Payung Kapsul Payung Mini lipat 3 Micro Capsule Umbrella anti UV - Biru,Kota Depok,54888,4.8,2102,789,5,"Barang sesuai deskripsi, baguss lucu , bisa dibawa kemana mana, mudah�an awet",Positive,Love,"Barang cocog deskripsi, apik lucu, bisa digawa kemana wae, mugo-mugo awet"
Household,Payung Kapsul Payung Mini lipat 3 Micro Capsule Umbrella anti UV - Biru,Kota Depok,54888,4.8,2102,789,5,Barangnya buat kado sih bagus yg terima keliatan happy :) Kualitas Product Bagus Harga terjangkau! Recomended,Positive,Love,Barang kanggo kado apik sing nampa katon seneng :) Kualitas produk apik regane terjangkau! Recomended
Household,Payung Kapsul Payung Mini lipat 3 Micro Capsule Umbrella anti UV - Biru,Kota Depok,54888,4.8,2102,789,5,"Paket cepat sampai dan terbungkus rapih dengan bubble. Terima Kasih Toped, Kurir dan SellerKualitas Product Bagus. Material bagus. Harga terjangkau!. Recomended.",Positive,Love,"Paket cepet teka lan dibungkus rapih karo bubble. Matur nuwun Toped, Kurir lan Seller. Kualitas produk apik. Bahan apik. Regane terjangkau!. Recomended."
Household,6 in 1 Traveling Bag in Bag Organizer (1 set isi 6 pcs organizer) - Maroon,Jakarta Utara,30500,4.7,2800,2360,5,"Packing ok, seller lekas kirim, berguna buat organize koper biar gak acak acakan, semoga awet, thank you seller",Positive,Happy,"Packing ok, seller cepet kirim, migunani kanggo ngatur koper supaya ora acak-acakan, mugo-mugo awet, makasih seller"
Household,6 in 1 Traveling Bag in Bag Organizer (1 set isi 6 pcs organizer) - Maroon,Jakarta Utara,30500,4.7,2800,2360,5,barang sesuai pesanan.. tp seller luar biasa responnya cepat n barang sdh sampai lebih cepat dr estimasi. sukses selalu n sehat selalu y gan... terimakasih,Positive,Happy,barang cocog pesenan.. tapi seller luar biasa respon cepet lan barang wis tekan luwih cepet saka perkiraan. sukses terus lan sehat terus ya gan... makasih
