Kode Transaksi,Timestamp,Kode Barang,Nama Barang,Jumlah,Harga Jual,Total
48522020231123111440,2023-11-23 11:14:40,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020231123125307,2023-11-23 12:53:07,timbdigonemed,Timbangan badan digital onemed,1,"106.000,00","106.000,00"
48522020231123130617,2023-11-23 13:06:17,wb,Walker besi,1,"120.000,00","120.000,00"
48522020231123130714,2023-11-23 13:07:14,ishara,Buku ishihara's,1,"35.000,00","35.000,00"
48522020231123152040,2023-11-23 15:20:40,isio20.5m3,isi oksigen kecil 0.5m3,1,"25.000,00","25.000,00"
48522020231123153612,2023-11-23 15:36:12,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020231124114126,2023-11-24 11:41:26,alkswonemed,Alkohol swabs onemed,2,"12.000,00","24.000,00"
48522020231124114812,2023-11-24 11:48:12,O21m3,Isi oksigen 1m3,4,"50.000,00","200.000,00"
48522020231124114835,2023-11-24 11:48:35,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231124114859,2023-11-24 11:48:59,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020231124114913,2023-11-24 11:49:13,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231124114948,2023-11-24 11:49:48,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231124115041,2023-11-24 11:50:41,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231124131334,2023-11-24 13:13:34,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020231124131428,2023-11-24 13:14:28,Uklmrnz14cm,U-klem renz 14cm,1,"53.000,00","53.000,00"
48522020231124135159,2023-11-24 13:51:59,t026m3,Tabung oksigen 6m3,2,"1.900.000,00","3.800.000,00"
48522020231124135216,2023-11-24 13:52:16,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020231124135302,2023-11-24 13:53:02,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020231124135419,2023-11-24 13:54:19,stethoscopeonemeddup,Stethoscope duplex onemed,3,"50.000,00","150.000,00"
48522020231124143841,2023-11-24 14:38:41,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231124145408,2023-11-24 14:54:08,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231124145424,2023-11-24 14:54:24,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231124152717,2023-11-24 15:27:17,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020231124152717,2023-11-24 15:27:17,ultflx5,Ultrafix onemed 5*5,1,"15.000,00","15.000,00"
48522020231125113741,2023-11-25 11:37:41,pisptbymed,Pispot bab baymed,1,"33.000,00","33.000,00"
48522020231125152218,2023-11-25 15:22:18,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231125152236,2023-11-25 15:22:36,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020231125152301,2023-11-25 15:23:01,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231125152337,2023-11-25 15:23:37,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231125152357,2023-11-25 15:23:57,O21m3,Isi oksigen 1m3,2,"50.000,00","100.000,00"
48522020231125152534,2023-11-25 15:25:34,tac,Tabung acetylene,1,"1.900.000,00","1.900.000,00"
48522020231125152553,2023-11-25 15:25:53,AC4kg,isi tabung acetylene,1,"500.000,00","500.000,00"
48522020231125152624,2023-11-25 15:26:24,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020231125152639,2023-11-25 15:26:39,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020231125152712,2023-11-25 15:27:12,walkstainchrona,Walker lipat chrona care,1,"335.000,00","335.000,00"
48522020231125152921,2023-11-25 15:29:21,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231125154841,2023-11-25 15:48:41,btgpngdukspatla20cm,Batang pengaduk spatula kaca 20 cm,2,"5.000,00","10.000,00"
48522020231127132934,2023-11-27 13:29:34,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231127132958,2023-11-27 13:29:58,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231127133009,2023-11-27 13:30:09,O21m3,Isi oksigen 1m3,2,"50.000,00","100.000,00"
48522020231127133021,2023-11-27 13:30:21,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231127133035,2023-11-27 13:30:35,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231127133055,2023-11-27 13:30:55,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231127133111,2023-11-27 13:31:11,Ar6m3,Isi tabung argon 6m3,1,"450.000,00","450.000,00"
48522020231127133128,2023-11-27 13:31:28,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020231127133152,2023-11-27 13:31:52,O21m3,Isi oksigen 1m3,2,"50.000,00","100.000,00"
48522020231127133407,2023-11-27 13:34:07,Nitro1m2tabung,Tabung Nitrogen 1m3,1,"900.000,00","900.000,00"
48522020231127133429,2023-11-27 13:34:29,KJT603,Kursi roda chrona KJT603,1,"1.250.000,00","1.250.000,00"
48522020231127133446,2023-11-27 13:34:46,tournilok,Tourniquet general care,2,"11.000,00","22.000,00"
48522020231127133659,2023-11-27 13:36:59,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231127134640,2023-11-27 13:46:40,btgpngdukspatla20cm,Batang pengaduk spatula kaca 20 cm,1,"5.000,00","5.000,00"
48522020231127134725,2023-11-27 13:47:25,mitsg3,Mitela kain segitiga,1,"6.500,00","6.500,00"
48522020231127134809,2023-11-27 13:48:09,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020231127134846,2023-11-27 13:48:46,Btgkca10cm,Batang pengaduk spatula kaca 10 cm,1,"3.500,00","3.500,00"
48522020231127150129,2023-11-27 15:01:29,Hexahidro,Kasa hexa husada hidrophile,3,"4.000,00","12.000,00"
48522020231127150256,2023-11-27 15:02:56,autock,Autocheck GCU,1,"230.000,00","230.000,00"
48522020231127150256,2023-11-27 15:02:56,sensi100pcs,Alkohol swab sensi 100pc,1,"14.500,00","14.500,00"
48522020231127150256,2023-11-27 15:02:56,x09,Oximeter x09,1,"50.000,00","50.000,00"
48522020231127154631,2023-11-27 15:46:31,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231128105804,2023-11-28 10:58:04,gelmta,Gelas mata,2,"2.500,00","5.000,00"
48522020231128113008,2023-11-28 11:30:08,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231128113021,2023-11-28 11:30:21,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231128113033,2023-11-28 11:30:33,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231128113101,2023-11-28 11:31:01,O21m3,Isi oksigen 1m3,3,"50.000,00","150.000,00"
48522020231129090046,2023-11-29 9:00:46,Kom8,Kom iodine 8cm,1,"28.000,00","28.000,00"
48522020231129090046,2023-11-29 9:00:46,Bk508,Bak508,1,"63.000,00","63.000,00"
48522020231129090046,2023-11-29 9:00:46,anatomis1edstuff,Pinset anatomis 1edstuff,1,"13.000,00","13.000,00"
48522020231129090046,2023-11-29 9:00:46,chirugis1rdstuff,Pinset chirugis 1edstuff,1,"13.000,00","13.000,00"
48522020231129090046,2023-11-29 9:00:46,iedstuffpinbeng,Pean bengkok 1edstuff,1,"22.000,00","22.000,00"
48522020231129090046,2023-11-29 9:00:46,peanluiedstuff,Pean lurus 1edstuff,1,"22.000,00","22.000,00"
48522020231129090046,2023-11-29 9:00:46,uphectingrenz,Up hecting renz,1,"32.000,00","32.000,00"
48522020231129090046,2023-11-29 9:00:46,ferbansellaco,GT ferban sellaco,1,"24.500,00","24.500,00"
48522020231129090046,2023-11-29 9:00:46,1edstuff3scalpel,Scalpel 1edstuff no 3,1,"13.000,00","13.000,00"
48522020231129090046,2023-11-29 9:00:46,needleholderiedstuff,Needle holder iedstuff,1,"23.000,00","23.000,00"
48522020231129090046,2023-11-29 9:00:46,iedstufflurus,GT iris lurus iedstuff,1,"21.000,00","21.000,00"
48522020231129130819,2023-11-29 13:08:19,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020231129130834,2023-11-29 13:08:34,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020231129130857,2023-11-29 13:08:57,AC4kg,isi tabung acetylene,1,"500.000,00","500.000,00"
48522020231129130919,2023-11-29 13:09:19,isin21m3,Isi nitro 1m3,1,"150.000,00","150.000,00"
48522020231129131002,2023-11-29 13:10:02,isin21m3,Isi nitro 1m3,1,"150.000,00","150.000,00"
48522020231129131042,2023-11-29 13:10:42,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020231129131108,2023-11-29 13:11:08,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231129131128,2023-11-29 13:11:28,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231129131142,2023-11-29 13:11:42,O21m3,Isi oksigen 1m3,3,"50.000,00","150.000,00"
48522020231129143307,2023-11-29 14:33:07,btgpngdukspatulakca,Batang pengaduk spatula kaca 30cm,1,"6.500,00","6.500,00"
48522020231129143359,2023-11-29 14:33:59,alkhol1lt,Alkohol 70% 1liter,2,"27.000,00","54.000,00"
48522020231129143419,2023-11-29 14:34:19,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231129143459,2023-11-29 14:34:59,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020231129152544,2023-11-29 15:25:44,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020231130113844,2023-11-30 11:38:44,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020231130113901,2023-11-30 11:39:01,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020231130113919,2023-11-30 11:39:19,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231130113932,2023-11-30 11:39:32,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231130114115,2023-11-30 11:41:15,t026m3,Tabung oksigen 6m3,1,"1.900.000,00","1.900.000,00"
48522020231130114307,2023-11-30 11:43:07,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231130131110,2023-11-30 13:11:10,herma25ml,Gelas ukur 25ml Herma,1,"42.000,00","42.000,00"
48522020231130131159,2023-11-30 13:11:59,btgpngdukspatla20cm,Batang pengaduk spatula kaca 20 cm,1,"5.000,00","5.000,00"
48522020231130131159,2023-11-30 13:11:59,Tablok,Tabung reaksi lokal 16*150mm,1,"4.500,00","4.500,00"
48522020231130132004,2023-11-30 13:20:04,erleme500ml,Erlenmeyer 500ml,1,"65.000,00","65.000,00"
48522020231130135415,2023-11-30 13:54:15,Krtslkms,Kertas lakmus,1,"5.500,00","5.500,00"
48522020231130144236,2023-11-30 14:42:36,snelchart,Snellen chart,1,"6.500,00","6.500,00"
48522020231130144327,2023-11-30 14:43:27,btgspakca25cm,Batang pengaduk spatula kaca 25 cm,1,"5.500,00","5.500,00"
48522020231201135631,2023-12-01 13:56:31,btgpngdukspatla20cm,Batang pengaduk spatula kaca 20 cm,2,"5.000,00","10.000,00"
48522020231201135744,2023-12-01 13:57:44,alkhol1lt,Alkohol 70% 1liter,2,"27.000,00","54.000,00"
48522020231201135857,2023-12-01 13:58:57,yamacouklem,U klem yamaco,1,"35.000,00","35.000,00"
48522020231201135857,2023-12-01 13:58:57,uklemsellaco,Uklem sellaco,1,"39.500,00","39.500,00"
48522020231201135945,2023-12-01 13:59:45,gelmta,Gelas mata,2,"2.500,00","5.000,00"
48522020231201140043,2023-12-01 14:00:43,ishara,Buku ishihara's,1,"35.000,00","35.000,00"
48522020231201140117,2023-12-01 14:01:17,isin21m3,Isi nitro 1m3,1,"150.000,00","150.000,00"
48522020231201140135,2023-12-01 14:01:35,sinohearth,Tensi digital sinohearth,1,"190.000,00","190.000,00"
48522020231201140205,2023-12-01 14:02:05,Catheter,Onemed catheter tip 50ml,1,"7.500,00","7.500,00"
48522020231201140250,2023-12-01 14:02:50,O21m3,Isi oksigen 1m3,4,"50.000,00","200.000,00"
48522020231201140326,2023-12-01 14:03:26,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020231201140357,2023-12-01 14:03:57,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020231201140357,2023-12-01 14:03:57,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231201140420,2023-12-01 14:04:20,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231201140502,2023-12-01 14:05:02,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231201140520,2023-12-01 14:05:20,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231201140534,2023-12-01 14:05:34,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231201140549,2023-12-01 14:05:49,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231201141417,2023-12-01 14:14:17,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231201143037,2023-12-01 14:30:37,O21m3,Isi oksigen 1m3,2,"50.000,00","100.000,00"
48522020231201154149,2023-12-01 15:41:49,N26m3,isi tabung nitrogen6m3,1,"200.000,00","200.000,00"
48522020231202131842,2023-12-02 13:18:42,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231202131854,2023-12-02 13:18:54,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231202132001,2023-12-02 13:20:01,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231202132012,2023-12-02 13:20:12,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231202132030,2023-12-02 13:20:30,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231202132041,2023-12-02 13:20:41,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231202132056,2023-12-02 13:20:56,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231202132113,2023-12-02 13:21:13,O21m3,Isi oksigen 1m3,5,"50.000,00","250.000,00"
48522020231202132128,2023-12-02 13:21:28,btraiqltbntdnger,Batrai alat bantu dengar,1,"40.000,00","40.000,00"
48522020231202132150,2023-12-02 13:21:50,kaki3onehealth,Tongkat kaki 3 onehealth,1,"130.000,00","130.000,00"
48522020231202132318,2023-12-02 13:23:18,abunomerk,Kursi sholat abu no merk,1,"115.000,00","115.000,00"
48522020231202132336,2023-12-02 13:23:36,selangnebuanakone,Selang nebulizer onehealth anak,1,"21.000,00","21.000,00"
48522020231202132350,2023-12-02 13:23:50,Geacan,Selang gea canul,1,"10.000,00","10.000,00"
48522020231202132540,2023-12-02 13:25:40,Nedholrenz18cm,Needle holder renz 18 cm,3,"52.000,00","156.000,00"
48522020231202134424,2023-12-02 13:44:24,O21-5m,"Isi tabung oksigen 1,5 m",1,"70.000,00","70.000,00"
48522020231202144834,2023-12-02 14:48:34,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231202153713,2023-12-02 15:37:13,walkstainchrona,Walker lipat chrona care,1,"335.000,00","335.000,00"
48522020231204144333,2023-12-04 14:43:33,Apron50,Apron onemed 50pcs,1,"122.000,00","122.000,00"
48522020231204144333,2023-12-04 14:43:33,Bak509,Bak 509,1,"86.000,00","86.000,00"
48522020231204144333,2023-12-04 14:43:33,Bk508,Bak508,1,"63.000,00","63.000,00"
48522020231204144333,2023-12-04 14:43:33,btgpngdukspatla20cm,Batang pengaduk spatula kaca 20 cm,2,"5.000,00","10.000,00"
48522020231204144333,2023-12-04 14:43:33,bkergls1000ml,Beker glass 1000 ml pyrex,1,"82.500,00","82.500,00"
48522020231204144333,2023-12-04 14:43:33,duran250ml,Beker glass 250ml duran,1,"67.500,00","67.500,00"
48522020231204144333,2023-12-04 14:43:33,50mlpyrex,Beker glass 50ml pyrex,1,"36.500,00","36.500,00"
48522020231204144333,2023-12-04 14:43:33,realbubee,Breast Pum manual,1,"50.000,00","50.000,00"
48522020231204144333,2023-12-04 14:43:33,ishara,Buku ishihara's,1,"35.000,00","35.000,00"
48522020231204144333,2023-12-04 14:43:33,Chirumentset,Cerument set marwa,1,"61.000,00","61.000,00"
48522020231204144333,2023-12-04 14:43:33,hermaco,Corong Herma 40mm,1,"20.500,00","20.500,00"
48522020231204144333,2023-12-04 14:43:33,garputalahz3,Garpu tala 512hz 1024hz 2048hz,1,"204.000,00","204.000,00"
48522020231204144333,2023-12-04 14:43:33,gelukur250,Gelas uku pyrex 250ml,2,"123.000,00","246.000,00"
48522020231204144333,2023-12-04 14:43:33,geluk50mlprx,Gelas ukur 50 ml pyrex,2,"52.000,00","104.000,00"
48522020231204144333,2023-12-04 14:43:33,gelukur100,Gelas ukur pyrex 100ml,2,"62.500,00","125.000,00"
48522020231204144333,2023-12-04 14:43:33,ferbansellaco,GT ferban sellaco,1,"24.500,00","24.500,00"
48522020231204144333,2023-12-04 14:43:33,kelly14cm,GT Kelly 14 cm marwa,1,"27.000,00","27.000,00"
48522020231204144333,2023-12-04 14:43:33,tatumlengkungsella,GT tajam tumpul lengkung sellaco,1,"24.500,00","24.500,00"
48522020231204144333,2023-12-04 14:43:33,tajamtumpulrenz,GT tajam tumpul renz,1,"28.500,00","28.500,00"
48522020231204144333,2023-12-04 14:43:33,tajamlengkungsella,GT tajam2 lengkung sellaco,1,"24.000,00","24.000,00"
48522020231204144333,2023-12-04 14:43:33,tumpullengkung,GT tumpul tumpul lengkung sellaco,1,"24.500,00","24.500,00"
48522020231204144333,2023-12-04 14:43:33,guedelairway,Guedel airway,1,"18.000,00","18.000,00"
48522020231204144333,2023-12-04 14:43:33,tajamrenz,Gunting tajam tajam renz,1,"28.000,00","28.000,00"
48522020231204144333,2023-12-04 14:43:33,tumpultanpa,Gunting tumpul tumpul tanpa merk,1,"22.000,00","22.000,00"
48522020231204144333,2023-12-04 14:43:33,Headlamp,Headlamp,1,"22.500,00","22.500,00"
48522020231204144333,2023-12-04 14:43:33,kacalaring7,Kaca laring set 7,1,"220.000,00","220.000,00"
48522020231204144333,2023-12-04 14:43:33,kochmerk,Kocher tanpa merk,1,"25.000,00","25.000,00"
48522020231204144333,2023-12-04 14:43:33,korentanglengkung,Korentang lengkung,1,"67.500,00","67.500,00"
48522020231204144333,2023-12-04 14:43:33,luvjoyko,Luv joyko,1,"20.500,00","20.500,00"
48522020231204144333,2023-12-04 14:43:33,microtoizbiru,Microtoiz biru,1,"35.000,00","35.000,00"
48522020231204144333,2023-12-04 14:43:33,onemed10cm,Mortar stamper 10cm onemed,1,"40.000,00","40.000,00"
48522020231204144333,2023-12-04 14:43:33,iedstuffnengkok,Mosquito bengkok iedstuff,1,"20.500,00","20.500,00"
48522020231204144333,2023-12-04 14:43:33,mql,Mosquito lurus marwa,1,"23.000,00","23.000,00"
48522020231204144333,2023-12-04 14:43:33,nec28,Nebulizer Omron NE-C28,1,"685.000,00","685.000,00"
48522020231204144333,2023-12-04 14:43:33,neckkollardewasa,Neck collar dewasa,1,"119.000,00","119.000,00"
48522020231204144333,2023-12-04 14:43:33,Nedholrenz18cm,Needle holder renz 18 cm,1,"52.000,00","52.000,00"
48522020231204144333,2023-12-04 14:43:33,Nirbeken23,Nirbeken 23cm,2,"41.000,00","82.000,00"
48522020231204144333,2023-12-04 14:43:33,dinding,P3k dinding,2,"75.000,00","150.000,00"
48522020231204144333,2023-12-04 14:43:33,penlghtonemed,Pen light onemed,1,"39.000,00","39.000,00"
48522020231204144333,2023-12-04 14:43:33,ana18cmmarwa,Pinset anatomis 18cm marwa,2,"26.000,00","52.000,00"
48522020231204144333,2023-12-04 14:43:33,pptkcpjgtps14cm,Pipet kaca panjang tipis 14 cm,2,"2.500,00","5.000,00"
48522020231204144333,2023-12-04 14:43:33,12,Savety box 12.5L,8,"22.000,00","176.000,00"
48522020231204144333,2023-12-04 14:43:33,selanak,Selang anak oxyflow,1,"10.000,00","10.000,00"
48522020231204144333,2023-12-04 14:43:33,Geacan,Selang gea canul,1,"10.000,00","10.000,00"
48522020231204144333,2023-12-04 14:43:33,alphabetchart,Snellen alphabet chart,1,"38.000,00","38.000,00"
48522020231204144333,2023-12-04 14:43:33,Echart,Snellen E chart,1,"30.000,00","30.000,00"
48522020231204144333,2023-12-04 14:43:33,t021m3,Tabung oksigen 1m3,1,"700.000,00","700.000,00"
48522020231204144333,2023-12-04 14:43:33,tian,tiang infus besi,5,"115.000,00","575.000,00"
48522020231204144333,2023-12-04 14:43:33,torniqt,Tourniquet onemed,5,"13.500,00","67.500,00"
48522020231204144333,2023-12-04 14:43:33,trolly1meter,trolly 1m3,1,"65.000,00","65.000,00"
48522020231204144333,2023-12-04 14:43:33,uphectingrenz,Up hecting renz,1,"32.000,00","32.000,00"
48522020231204144526,2023-12-04 14:45:26,mskrtrstierlp,Masker trasti earloop,2,"100.000,00","200.000,00"
48522020231204144551,2023-12-04 14:45:51,O21m3,Isi oksigen 1m3,2,"50.000,00","100.000,00"
48522020231204144610,2023-12-04 14:46:10,isin21m3,Isi nitro 1m3,1,"150.000,00","150.000,00"
48522020231204144727,2023-12-04 14:47:27,Co6,isi tabung co2 6m3,1,"350.000,00","350.000,00"
48522020231204144727,2023-12-04 14:47:27,O26m3part2,Isi tabung O26m3 part 2,2,"125.000,00","250.000,00"
48522020231204144949,2023-12-04 14:49:49,Ar6m3,Isi tabung argon 6m3,1,"450.000,00","450.000,00"
48522020231204145114,2023-12-04 14:51:14,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231204145129,2023-12-04 14:51:29,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231204145139,2023-12-04 14:51:39,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231204145211,2023-12-04 14:52:11,026m3,Isi oksigen 6m3,1,"125.000,00","125.000,00"
48522020231204145211,2023-12-04 14:52:11,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020231204145421,2023-12-04 14:54:21,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231204145457,2023-12-04 14:54:57,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231204145538,2023-12-04 14:55:38,t026m3,Tabung oksigen 6m3,1,"1.900.000,00","1.900.000,00"
48522020231204145550,2023-12-04 14:55:50,O26m3part2,Isi tabung O26m3 part 2,1,"125.000,00","125.000,00"
48522020231204145617,2023-12-04 14:56:17,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
48522020231204155232,2023-12-04 15:52:32,O21m3,Isi oksigen 1m3,1,"50.000,00","50.000,00"
